Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Bases;Average Length;Status)	Barcode	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Serovar	Subspecies	Disease	Antigenic Formulas	Lab Contact	Phage Type	Comment	Bio Project ID	Project ID	Sample ID	Secondary Sample ID	Date Entered	Release Date	Differences	ST	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC900 (ceBG)	HC2000 (Super-lineage)	HC2600	HC2850 (subsp.)
SAL_WA3588AA	OSF087560	SRR8782355;ILLUMINA;Paired;500;SRX5572345;;	SAL_WA3588AA	Animal Feed	ND/Others	pet food:foodon_00002682; animal feed; pet food ingredient	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10396152	SRS4535260	2019-03-25	2019-03-25	NaN	139134	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3590AA	OSF087471	SRR8782353;ILLUMINA;Paired;500;SRX5572343;;	SAL_WA3590AA	Environment	Soil/Dust	environmental swab	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10396250	SRS4535258	2019-03-25	2019-03-25	NaN	139134	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3595AA	OSF087470	SRR8782327;ILLUMINA;Paired;500;SRX5572317;;	SAL_WA3595AA	Environment	Soil/Dust	environmental swab	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10396070	SRS4535232	2019-03-25	2019-03-25	NaN	139134	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3681AA	OSF084254	SRR8781967;ILLUMINA;Paired;500;SRX5572008;;	SAL_WA3681AA	ND	ND/Others	Environmental sponge	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN09755667	SRS4534926	2019-03-25	2019-03-25	NaN	176687	176687	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3682AA	OSF084255	SRR8781966;ILLUMINA;Paired;500;SRX5572007;;	SAL_WA3682AA	ND	ND/Others	Environmental sponge	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN09755665	SRS4534925	2019-03-25	2019-03-25	NaN	176688	176688	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3689AA	OSF087458	SRR8781874;ILLUMINA;Paired;500;SRX5571915;;	SAL_WA3689AA	Environment	Soil/Dust	environmental swab	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10396073	SRS4534849	2019-03-25	2019-03-25	NaN	176692	176692	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3692AA	OSF087459	SRR8781866;ILLUMINA;Paired;500;SRX5571907;;	SAL_WA3692AA	Environment	Soil/Dust	environmental swab	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10396072	SRS4534841	2019-03-25	2019-03-25	NaN	139134	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3725AA	OSF087594	SRR8782621;ILLUMINA;Paired;500;SRX5572590;;	SAL_WA3725AA	Aquatic Animal	Shellfish	sponge	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10395561	SRS4535501	2019-03-25	2019-03-25	NaN	176821	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3726AA	OSF087593	SRR8782620;ILLUMINA;Paired;500;SRX5572589;;	SAL_WA3726AA	Aquatic Animal	Shellfish	sponge	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10395572	SRS4535500	2019-03-25	2019-03-25	NaN	139134	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_WA3743AA	OSF087577	SRR8782602;ILLUMINA;Paired;500;SRX5572571;;	SAL_WA3743AA	Environment	Soil/Dust	swab	2017				North America	United States	South Carolina										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN10395946	SRS4535482	2019-03-25	2019-03-25	NaN	176783	139083	136993	136993	136993	419	29	29	28	28	28	28	28	2
SAL_RA6450AA	PNUSAS046038	SRR7514732;ILLUMINA;Paired;;SRX4384827;;	SAL_RA6450AA								North America	United States											Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch			PRJNA230403	SRP040281	SAMN09650867	SRS3541032	2018-07-13	2018-07-12	NaN	137086	137086	137086	137086	137086	137086	29	29	28	28	28	28	28	2
SAL_RA6409AA	PNUSAS046022	SRR7515377;ILLUMINA;Paired;;SRX4385472;;	SAL_RA6409AA								North America	United States											Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch			PRJNA230403	SRP040281	SAMN09650895	SRS3541674	2018-07-13	2018-07-12	NaN	137101	137101	137101	137101	137101	4800	29	29	28	28	28	28	28	2
SAL_RA6417AA	PNUSAS045821	SRR7515369;ILLUMINA;Paired;;SRX4385464;;	SAL_RA6417AA								North America	United States											Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch			PRJNA230403	SRP040281	SAMN09650898	SRS3541664	2018-07-13	2018-07-12	NaN	137104	137104	137104	137104	137104	3158	28	28	28	28	28	28	28	2
SAL_XA5853AA	PNUSAS079798	SRR9331835;ILLUMINA;Paired;;SRX6098347;;	SAL_XA5853AA								North America	United States											PulseNet Next Generation Subtyping Methods Unit			PRJNA230403	SRP040281	SAMN12099329	SRS4998879	2019-06-20	2019-06-20	NaN	187347	187347	187347	187347	137104	3158	28	28	28	28	28	28	28	2
SAL_CB9270AA	PNUSAS141246	SRR11498033;ILLUMINA;Paired;;SRX8073864;;	SAL_CB9270AA	Human	Human	Homo sapiens; urine					North America	United States	Maryland										PulseNet Next Generation Subtyping Methods Unit			PRJNA271470	SRP061987	SAMN14549308	SRS6442295	2020-04-08	2020-04-08	NaN	230387	230387	230387	230387	137104	3158	28	28	28	28	28	28	28	2
SAL_RA6701AA	FSIS11811660	SRR7516024;ILLUMINA;Paired;300;SRX4386088;;	SAL_RA6701AA	Livestock	Bovine	comminuted beef	2018				North America	United States	Minnesota						Agona	I			USDA FSIS			PRJNA242847	SRP040648	SAMN09651396	SRS3542358	2018-07-13	2018-07-12	NaN	137195	137195	137195	137195	137195	10227	28	28	28	28	28	28	28	2
SAL_RA6639AA	112984	SRR7516275;ILLUMINA;Paired;;SRX4386315;;	SAL_RA6639AA	Human	Human	Homo sapiens; human	2015	5			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN09651857	SRS3542641	2018-07-13	2018-07-13	NaN	137262	137262	137262	137262	137262	419	29	29	28	28	28	28	28	2
SAL_SA0118AA	CVM N17S1428	SRR7653334;ILLUMINA;Paired;;SRX4515797;;	SAL_SA0118AA	Poultry	Poultry	ground turkey	2017				North America	United States	Oregon						Agona				FDA-CVM			PRJNA292661	SRP063697	SAMN09771049	SRS3634264	2018-08-08	2018-08-07	NaN	139456	139456	137383	137383	137383	137383	29	29	28	28	28	28	28	2
SAL_SA0128AA	CVM N17S1483	SRR7653344;ILLUMINA;Paired;;SRX4515787;;	SAL_SA0128AA	Poultry	Poultry	ground turkey	2017				North America	United States	Washington						Agona				FDA-CVM			PRJNA292661	SRP063697	SAMN09771064	SRS3634254	2018-08-08	2018-08-07	NaN	137383	137383	137383	137383	137383	137383	29	29	28	28	28	28	28	2
SAL_SA9285AA	CVM N17S1281	SRR7907848;ILLUMINA;Paired;;SRX4743770;;	SAL_SA9285AA	Poultry	Poultry	ground turkey	2017				North America	United States	Colorado						Agona				FDA-CVM			PRJNA292661	SRP063697	SAMN10133024	SRS3824743	2018-09-27	2018-09-27	NaN	145180	145180	145180	137383	137383	137383	29	29	28	28	28	28	28	2
SAL_RA6835AA	PNUSAS043596	SRR7518591;ILLUMINA;Paired;;SRX4388595;;	SAL_RA6835AA								North America	United States											Centers for Disease Control and Prevention Enteric Diseases Laboratory Branch			PRJNA230403	SRP040281	SAMN09654845	SRS3544937	2018-07-13	2018-07-13	NaN	137565	137565	137565	137565	137565	3158	28	28	28	28	28	28	28	2
SAL_CB6611AA	FDA1138038-001-001	SRR11362442;ILLUMINA;Paired;500;SRX7963864;;	SAL_CB6611AA	Environment	Plant	European Cucumbers	2020	2			North America	Mexico											FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN14419023	SRS6349881	2020-03-21	2020-03-20	NaN	228353	228353	228353	228353	137565	3158	28	28	28	28	28	28	28	2
SAL_RA1983AA	sam_e7652e45-1645-47c8-bb34-03a61161c7a8	ERR2612747;ILLUMINA;Paired;500;ERX2629402;;	SAL_RA1983AA	Human	Human	Homo sapiens	2018				Europe	Ireland							Agona	I			EBI			PRJEB18998	ERP020979	SAMEA4708255	ERS2528414	2018-07-04	2018-07-04	NaN	137627	137627	137627	137627	137627	137627	29	29	28	28	28	28	28	2
SAL_WA5720AA	722387	SRR8924814;ILLUMINA;Paired;;SRX5705974;;	SAL_WA5720AA	Human	Human	Homo sapiens; human	2019	4			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN11457947	SRS4645408	2019-04-18	2019-04-18	NaN	178652	178652	137627	137627	137627	137627	29	29	28	28	28	28	28	2
SAL_XA7747AA	PNUSAS079517	SRR9616448;ILLUMINA;Paired;;SRX6379504;;	SAL_XA7747AA								North America	United States											PulseNet Next Generation Subtyping Methods Unit			PRJNA230403	SRP040281	SAMN12174335	SRS5040132	2019-07-02	2019-07-01	NaN	188831	188831	137627	137627	137627	137627	29	29	28	28	28	28	28	2
SAL_AB1666AA	829076	SRR10360792;ILLUMINA;Paired;;SRX7069926;;	SAL_AB1666AA	Human	Human	Homo sapiens; human	2019	10			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN13154232	SRS5586197	2019-10-30	2019-10-30	NaN	208869	208869	137627	137627	137627	137627	29	29	28	28	28	28	28	2
SAL_CB8716AA	SMG-20-674	traces-0EDxgFG;ILLUMINA;Paired;;NA;;	SAL_CB8716AA								Europe	United Kingdom	Scotland										D. Brown (Scotland)							2020-04-06	2020-04-06	NaN	230016	230016	230016	230016	137627	137627	29	29	28	28	28	28	28	2
SAL_RA7081AA	302550	SRR7523792;ILLUMINA;Paired;;SRX4392339;;	SAL_RA7081AA	Human	Human	Homo sapiens; human	2016	9			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN09661853	SRS3548144	2018-07-16	2018-07-16	NaN	138182	138182	138182	138182	138182	419	29	29	28	28	28	28	28	2
SAL_RA8178AA	SAL-18-VL-LA-KS-0001	SRR7537044;ILLUMINA;Paired;500;SRX4404609;;	SAL_RA8178AA	Livestock	Swine	Lung (Sus domesticus)	2018	1			North America	United States	Kansas										FDA Center for Food Safety and Applied Nutrition			PRJNA324575	SRP121363	SAMN09689843	SRS3559020	2018-07-18	2018-07-18	NaN	138808	138808	138808	138808	138808	138808	29	29	28	28	28	28	28	2
SAL_RA8741AA	FSIS11812306	SRR7624199;ILLUMINA;Paired;300;SRX4488113;;	SAL_RA8741AA	Poultry	Poultry	raw intact chicken	2018				North America	United States	New York						Agona	I			USDA FSIS			PRJNA242847	SRP040648	SAMN09741922	SRS3611931	2018-07-31	2018-07-30	NaN	138929	138929	138929	138929	138929	138929	29	29	28	28	28	28	28	2
SAL_RA9409AA	OSF084026	SRR7638299;ILLUMINA;Paired;500;SRX4501842;;	SAL_RA9409AA	Environment	Plant	Finished Pizzle	2017				North America	United States	Nebraska										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN09756369	SRS3622596	2018-08-02	2018-08-02	NaN	139145	139145	139145	139145	139145	419	29	29	28	28	28	28	28	2
SAL_XA6149AA	FSIS21924361	SRR9333585;ILLUMINA;Paired;300;SRX6100049;;	SAL_XA6149AA	Livestock	Bovine	comminuted beef	2019				North America	United States	Wisconsin						Agona	I			USDA FSIS			PRJNA242847	SRP040648	SAMN12101085	SRS5000563	2019-06-21	2019-06-21	NaN	187433	187433	187433	187433	139145	419	29	29	28	28	28	28	28	2
SAL_SA0117AA	CVM N17S283	SRR7653333;ILLUMINA;Paired;;SRX4515798;;	SAL_SA0117AA	Poultry	Poultry	ground turkey	2017				North America	United States	New York						Agona				FDA-CVM			PRJNA292661	SRP063697	SAMN09770917	SRS3634265	2018-08-08	2018-08-07	NaN	139448	139448	139448	139448	139448	419	29	29	28	28	28	28	28	2
SAL_RA9967AA	FSIS11812446	SRR7657570;ILLUMINA;Paired;500;SRX4519200;;	SAL_RA9967AA	Livestock	Swine	animal-swine-market swine	2018				North America	United States	Nebraska						Agona	I			USDA FSIS			PRJNA292666	SRP062916	SAMN09780247	SRS3637680	2018-08-08	2018-08-07	NaN	139599	139599	139599	139599	139599	139599	29	29	28	28	28	28	28	2
SAL_SA0590AA	FSIS11812421	SRR7661300;ILLUMINA;Paired;500;SRX4521928;;	SAL_SA0590AA	Livestock	Swine	animal-swine-market swine	2018				North America	United States	Tennessee						Agona	I			USDA FSIS			PRJNA292666	SRP062916	SAMN09784420	SRS3640272	2018-08-09	2018-08-08	NaN	139679	139679	139679	139679	139679	3158	28	28	28	28	28	28	28	2
SAL_RA7649AA	FSIS11811947	SRR7528261;ILLUMINA;Paired;500;SRX4396591;;	SAL_RA7649AA	Livestock	Bovine	animal-cattle-heifer	2018				North America	United States	Iowa						Agona	I			USDA FSIS			PRJNA292666	SRP062916	SAMN09666594	SRS3551772	2018-07-17	2018-07-16	NaN	139792	139792	139792	139792	139792	8236	29	29	28	28	28	28	28	2
SAL_RA9378AA	OSF084182	SRR7638856;ILLUMINA;Paired;500;SRX4502399;;	SAL_RA9378AA	Environment	Plant	Raw Almonds	2017				North America	United States	California										FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN09761294	SRS3623153	2018-08-02	2018-08-02	NaN	140177	140177	140177	140177	140177	419	29	29	28	28	28	28	28	2
SAL_YA1711AA	PNUSAS083853	SRR9694933;ILLUMINA;Paired;;SRX6453254;;	SAL_YA1711AA								North America	United States											PulseNet Next Generation Subtyping Methods Unit			PRJNA230403	SRP040281	SAMN12287336	SRS5106589	2019-07-17	2019-07-16	NaN	192131	192131	192131	140177	140177	419	29	29	28	28	28	28	28	2
SAL_AB0847AA	FSIS11925532	SRR10343241;ILLUMINA;Paired;300;SRX7053106;;	SAL_AB0847AA	Poultry	Poultry	Comminuted Turkey	2019				North America	United States	Utah						Agona	I			USDA FSIS			PRJNA242847	SRP040648	SAMN13111040	SRS5569936	2019-10-26	2019-10-25	NaN	192131	192131	192131	140177	140177	419	29	29	28	28	28	28	28	2
SAL_SA2409AA	TTU_232	SRR7695643;ILLUMINA;Paired;500;SRX4553976;;	SAL_SA2409AA	Livestock	Ovine/Goat (Caprinae)	S.Ruminant (lamb/goat)	2016	2			North America	Bahamas											FDA Center for Food Safety and Applied Nutrition			PRJNA284276	SRP059203	SAMN09630327	SRS3670984	2018-08-15	2018-08-15	NaN	140304	140304	140304	140304	140304	140304	29	29	28	28	28	28	28	2
SAL_CA0800AA	DBS_20060793 / 20.H.06	ERR178879;ILLUMINA;Paired;224;ERX155025;288676800;72	SAL_CA0800AA	Human	Human	Human(Feces)	2006				Europe	United Kingdom	Scotland						Agona	I			M. Achtman		PFGE: AgoX31	PRJEB1944	ERP001848	SAMEA1889030	ERS180330	2015-08-27	2013-05-27	NaN	163579	160646	140900	140900	140900	419	29	29	28	28	28	28	28	2
SAL_SA5613AA	20060793	traces-0MCoVYa;ILLUMINA;Paired;;;;	SAL_SA5613AA	Human	Human		2006				Europe	Scotland							Agona				M. Achtman		D. Brown (Scotland)					2018-09-14	2018-10-09	NaN	140900	140900	140900	140900	140900	419	29	29	28	28	28	28	28	2
SAL_SA3755AA	FSIS11813433	SRR7789429;ILLUMINA;Paired;300;SRX4644285;;	SAL_SA3755AA	Livestock	Swine	animal-swine-market swine	2018				North America	United States	Iowa						Agona	I			USDA FSIS			PRJNA292666	SRP062916	SAMN09980164	SRS3742355	2018-09-06	2018-09-05	NaN	141945	141945	141945	141945	141945	141945	29	29	28	28	28	28	28	2
SAL_SA4392AA	FDA524805 1-1	SRR7826021;ILLUMINA;Paired;500;SRX4677026;;	SAL_SA4392AA	Environment	Plant	Dehydrated Celery	2009	3			Asia	China							Agona	I			FDA Center for Food Safety and Applied Nutrition			PRJNA186035	SRP018785	SAMN09927951	SRS3770840	2018-09-13	2018-09-13	NaN	142126	142126	142126	142126	142126	419	29	29	28	28	28	28	28	2
SAL_SA5996AA	590500	SRR7841360;ILLUMINA;Paired;;SRX4692182;;	SAL_SA5996AA	Human	Human	Homo sapiens; human	2018	8			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10067195	SRS3785541	2018-09-16	2018-09-15	NaN	142804	142804	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_SA6560AA	596270	SRR7867299;ILLUMINA;Paired;;SRX4706479;;	SAL_SA6560AA	Human	Human	Homo sapiens; human	2018	8			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10080362	SRS3792207	2018-09-18	2018-09-18	NaN	143899	143899	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_SA7087AA	578039	SRR7873999;ILLUMINA;Paired;;SRX4712885;;	SAL_SA7087AA	Human	Human	Homo sapiens; human	2018	7			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10087157	SRS3798651	2018-09-19	2018-09-19	NaN	144099	144099	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_TA8325AA	633411	SRR8204783;ILLUMINA;Paired;;SRX5024109;;	SAL_TA8325AA	Human	Human	Homo sapiens; human	2018	10			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10439006	SRS4055819	2018-11-20	2018-11-19	NaN	153830	153830	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_UA8697AA	670190	SRR8464951;ILLUMINA;Paired;;SRX5271529;;	SAL_UA8697AA	Human	Human	Homo sapiens; human	2019	1			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10780922	SRS4272223	2019-01-24	2019-01-20	NaN	144099	144099	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_VA1386AA	673561	SRR8514523;ILLUMINA;Paired;;SRX5318139;;	SAL_VA1386AA	Human	Human	Homo sapiens; human	2019	1			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10854809	SRS4313987	2019-02-01	2019-02-01	NaN	144099	144099	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_WA8028AA	PNUSAS074582	SRR9021789;ILLUMINA;Paired;;SRX5799712;;	SAL_WA8028AA								North America	United States											PulseNet Next Generation Subtyping Methods Unit			PRJNA230403	SRP040281	SAMN11582754	SRS4730738	2019-05-07	2019-05-07	NaN	144099	144099	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_WA8029AA	PNUSAS074587	SRR9021788;ILLUMINA;Paired;;SRX5799711;;	SAL_WA8029AA								North America	United States											PulseNet Next Generation Subtyping Methods Unit			PRJNA230403	SRP040281	SAMN11582762	SRS4730737	2019-05-07	2019-05-07	NaN	180319	144099	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_WA8918AA	PNUSAS075101	SRR9060720;ILLUMINA;Paired;;SRX5836881;;	SAL_WA8918AA								North America	United States											PulseNet Next Generation Subtyping Methods Unit			PRJNA230403	SRP040281	SAMN11654707	SRS4761816	2019-05-15	2019-05-15	NaN	181057	181057	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_YA2811AA	SMG-19-982	traces-0pNKzRx;ILLUMINA;Paired;;NA;;	SAL_YA2811AA				2019				Europe	United Kingdom	Scotland										D. Brown (Scotland)							2019-07-19	2019-07-19	NaN	144099	144099	142804	142804	142804	142804	29	29	28	28	28	28	28	2
SAL_BB4930AA	0702W53599	traces-0HNIrCD;ILLUMINA;Paired;;;;	SAL_BB4930AA	Human	Human		2007				Europe	Denmark							Agona				M. Achtman		M. Torpdahl (SSI, Denmark)					2019-12-19	2019-12-19	NaN	219862	219862	218947	218947	142804	142804	29	29	28	28	28	28	28	2
SAL_BB5909AA	0806T10340	traces-0GaxIVx;ILLUMINA;Paired;;;;	SAL_BB5909AA	Human	Human		2008				Europe	Denmark							Agona				M. Achtman		M. Torpdahl (SSI, Denmark)					2019-12-19	2019-12-19	NaN	219137	219137	218947	218947	142804	142804	29	29	28	28	28	28	28	2
SAL_BB6044AA	0703F63584	traces-0MrUgZv;ILLUMINA;Paired;;;;	SAL_BB6044AA	Human	Human		2007				Europe	Denmark							Agona				M. Achtman		M. Torpdahl (SSI, Denmark)					2019-12-19	2019-12-19	NaN	218947	218947	218947	218947	142804	142804	29	29	28	28	28	28	28	2
SAL_SA6359AA	602635	SRR7842626;ILLUMINA;Paired;;SRX4693416;;	SAL_SA6359AA	Human	Human	Homo sapiens; human	2018	9			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10069033	SRS3786725	2018-09-17	2018-09-16	NaN	143037	143037	143037	143037	143037	419	29	29	28	28	28	28	28	2
SAL_SA6426AA	600749	SRR7842522;ILLUMINA;Paired;;SRX4693312;;	SAL_SA6426AA	Human	Human	Homo sapiens; human	2018	9			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10068965	SRS3786622	2018-09-17	2018-09-16	NaN	143074	143074	143074	143074	143074	25317	29	29	28	28	28	28	28	2
SAL_SA6211AA	598115	SRR7850553;ILLUMINA;Paired;;SRX4701312;;	SAL_SA6211AA	Human	Human	Homo sapiens; human	2018	8			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10076066	SRS3787636	2018-09-17	2018-09-17	NaN	143212	143212	143212	143212	143212	2769	29	29	28	28	28	28	28	2
SAL_VA3638AA	not applicale	SRR7253388;ILLUMINA;Paired;;SRX4158154;;	SAL_VA3638AA	Food	ND/Others	food	1994				Europe	Germany							Agona				Bavarian Health and Food Safety Authority			PRJNA473689	SRP149678	SAMN09281136	SRS3370542	2019-02-11	2018-11-28	NaN	175784	171642	171642	171642	143212	2769	29	29	28	28	28	28	28	2
SAL_VA3665AA	not applicale	SRR7253415;ILLUMINA;Paired;;SRX4158127;;	SAL_VA3665AA	Food	ND/Others	food	1993				Europe	Germany							Agona				Bavarian Health and Food Safety Authority			PRJNA473689	SRP149678	SAMN09281150	SRS3370526	2019-02-11	2018-11-28	NaN	171642	171642	171642	171642	143212	2769	29	29	28	28	28	28	28	2
SAL_SA6220AA	587374	SRR7850544;ILLUMINA;Paired;;SRX4701303;;	SAL_SA6220AA	Human	Human	Homo sapiens; human	2018	8			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN10076055	SRS3787627	2018-09-17	2018-09-17	NaN	143218	143218	143218	143218	143218	73807	6958	29	28	28	28	28	28	2
SAL_XA3427AA	751511	SRR9261083;ILLUMINA;Paired;;SRX6031523;;	SAL_XA3427AA	Human	Human	Homo sapiens; human	2019	5			Europe	United Kingdom							Agona	I			Public Health England			PRJNA248792	SRP042645	SAMN12009674	SRS4935092	2019-06-11	2019-06-11	NaN	184747	184747	184747	184747	143218	73807	6958	29	28	28	28	28	28	2
