Query	Subject	Percent identity	Length	Mismatches	Gaps	Query start	Query end	Subject start	Subject end	Expect value	Bit score
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	90.909	22	2	0	134293	134314	23159	23138	1.2	31.9
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	95	20	1	0	7063	7082	24320	24301	1.2	31.9
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	100	16	0	0	108087	108102	3225	3240	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	90.476	21	2	0	104966	104986	8032	8012	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	85.185	27	1	1	53754	53777	8881	8855	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	85.714	28	3	1	131783	131809	13982	13955	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	100	16	0	0	131118	131133	17502	17487	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	100	16	0	0	168158	168173	17860	17875	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	100	16	0	0	168158	168173	18529	18544	4.3	30.1
NODE_7_length_185883_cov_6.930021	IncX-SG17-135.gb	100	16	0	0	34925	34940	24737	24752	4.3	30.1
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	100	13	0	0	143	155	7256	7268	0.23	24.7
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	93.75	16	1	0	141	156	12146	12131	0.23	24.7
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	100	12	0	0	201	212	9419	9430	0.81	22.9
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	100	11	0	0	241	251	12794	12804	2.8	21.1
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	100	11	0	0	113	123	13381	13371	2.8	21.1
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	100	11	0	0	203	213	20567	20577	2.8	21.1
NODE_82_length_252_cov_2.724551	IncX-SG17-135.gb	100	11	0	0	153	163	21416	21406	2.8	21.1
NODE_85_length_228_cov_618.083916	IncX-SG17-135.gb	100	12	0	0	158	169	13876	13865	0.73	22.9
NODE_86_length_203_cov_4.296610	IncX-SG17-135.gb	100	11	0	0	65	75	6564	6554	2.3	21.1
NODE_86_length_203_cov_4.296610	IncX-SG17-135.gb	100	11	0	0	1	11	11342	11352	2.3	21.1
NODE_87_length_184_cov_45.030303	IncX-SG17-135.gb	100	12	0	0	14	25	6722	6711	0.58	22.9
NODE_89_length_177_cov_5.184783	IncX-SG17-135.gb	93.333	15	1	0	81	95	5685	5699	0.56	22.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	91.667	24	2	0	48103	48126	21626	21603	0.1	35.6
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	92	25	0	1	140257	140281	781	759	0.35	33.7
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	82.353	34	3	1	124806	124839	11069	11039	0.35	33.7
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	100	17	0	0	133895	133911	4648	4664	1.2	31.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	90.909	22	2	0	117095	117116	8020	8041	1.2	31.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	88	25	3	0	60059	60083	11670	11646	1.2	31.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	90.909	22	2	0	42979	43000	14342	14321	1.2	31.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	90.909	22	2	0	154201	154222	17637	17616	1.2	31.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	88	25	3	0	173526	173550	22560	22584	1.2	31.9
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	90.476	21	2	0	37660	37680	4643	4663	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	90.476	21	2	0	35350	35370	8284	8304	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	94.737	19	1	0	62911	62929	11619	11637	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	94.737	19	1	0	162232	162250	13438	13420	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	94.737	19	1	0	107823	107841	14499	14517	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	94.737	19	1	0	72773	72791	15004	15022	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	100	16	0	0	164922	164937	16977	16962	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	100	16	0	0	113645	113660	22710	22725	4.3	30.1
NODE_8_length_183192_cov_6.473319	IncX-SG17-135.gb	100	16	0	0	83343	83358	27398	27383	4.3	30.1
NODE_90_length_171_cov_19.116279	IncX-SG17-135.gb	100	12	0	0	51	62	19235	19246	0.53	22.9
NODE_90_length_171_cov_19.116279	IncX-SG17-135.gb	100	11	0	0	50	60	20808	20798	1.9	21.1
NODE_91_length_167_cov_5.621951	IncX-SG17-135.gb	100	11	0	0	76	86	7389	7399	1.8	21.1
NODE_92_length_163_cov_4.935897	IncX-SG17-135.gb	100	12	0	0	102	113	521	532	0.51	22.9
NODE_92_length_163_cov_4.935897	IncX-SG17-135.gb	100	12	0	0	145	156	27306	27295	0.51	22.9
NODE_92_length_163_cov_4.935897	IncX-SG17-135.gb	100	12	0	0	12	23	27306	27295	0.51	22.9
NODE_92_length_163_cov_4.935897	IncX-SG17-135.gb	100	11	0	0	114	124	16409	16399	1.8	21.1
NODE_92_length_163_cov_4.935897	IncX-SG17-135.gb	100	11	0	0	107	117	17097	17087	1.8	21.1
NODE_93_length_162_cov_3.844156	IncX-SG17-135.gb	100	13	0	0	52	64	7046	7058	0.14	24.7
NODE_93_length_162_cov_3.844156	IncX-SG17-135.gb	100	13	0	0	63	75	16897	16885	0.14	24.7
NODE_93_length_162_cov_3.844156	IncX-SG17-135.gb	100	11	0	0	66	76	8691	8701	1.8	21.1
NODE_93_length_162_cov_3.844156	IncX-SG17-135.gb	100	11	0	0	118	128	16880	16890	1.8	21.1
NODE_93_length_162_cov_3.844156	IncX-SG17-135.gb	100	11	0	0	7	17	16890	16880	1.8	21.1
NODE_94_length_161_cov_6.578947	IncX-SG17-135.gb	100	11	0	0	60	70	7297	7307	1.7	21.1
NODE_94_length_161_cov_6.578947	IncX-SG17-135.gb	100	11	0	0	43	53	27238	27228	1.7	21.1
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	100	156	0	0	1	156	25953	26108	3.24E-79	282
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	98.065	155	3	0	2	156	25547	25701	2.49E-74	266
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	96.154	156	6	0	1	156	25916	26071	4.51E-71	255
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	96.129	155	6	0	2	156	25695	25849	1.57E-70	253
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	96.129	155	6	0	2	156	26102	26256	1.57E-70	253
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	95.513	156	7	0	1	156	25805	25960	1.92E-69	250
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	95.513	156	7	0	1	156	25990	26145	1.92E-69	250
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	95.513	156	7	0	1	156	26212	26367	1.92E-69	250
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	94.839	155	8	0	2	156	25584	25738	8.15E-68	244
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	94.194	155	9	0	2	156	25658	25812	3.46E-66	239
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	94.194	155	9	0	2	156	26065	26219	3.46E-66	239
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	93.59	156	10	0	1	156	25509	25664	1.21E-65	237
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	93.59	156	10	0	1	156	25879	26034	1.21E-65	237
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	92.949	156	11	0	1	156	25768	25923	5.14E-64	232
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	92.949	156	11	0	1	156	26175	26330	5.14E-64	232
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	92.308	156	12	0	1	156	25842	25997	6.26E-63	228
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	91.667	156	13	0	1	156	25620	25775	2.66E-61	223
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	91.667	156	13	0	1	156	25731	25886	2.66E-61	223
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	91.667	156	13	0	1	156	26027	26182	2.66E-61	223
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	91.667	156	13	0	1	156	26138	26293	2.66E-61	223
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	94.326	141	8	0	16	156	25487	25627	3.24E-60	219
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	90.972	144	13	0	1	144	26249	26392	8.71E-55	201
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	95.714	70	3	0	1	70	26323	26392	3.47E-28	113
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	94.03	67	4	0	90	156	25487	25553	1.80E-25	104
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	100	11	0	0	109	119	12119	12129	1.7	21.1
NODE_97_length_156_cov_8.943662	IncX-SG17-135.gb	100	11	0	0	146	156	12119	12129	1.7	21.1
NODE_98_length_155_cov_26.700000	IncX-SG17-135.gb	100	11	0	0	109	119	12037	12047	1.7	21.1
NODE_98_length_155_cov_26.700000	IncX-SG17-135.gb	100	11	0	0	90	100	20917	20907	1.7	21.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	100	85	0	0	177097	177181	26743	26827	1.43E-37	154
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	82.353	34	6	0	28965	28998	5440	5473	0.097	35.6
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	90.909	22	2	0	88729	88750	1237	1258	1.2	31.9
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	94.737	19	1	0	127196	127214	223	205	4.1	30.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	94.737	19	1	0	108698	108716	803	821	4.1	30.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	84.615	26	4	0	84132	84157	9184	9159	4.1	30.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	90.476	21	2	0	154875	154895	11439	11419	4.1	30.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	100	16	0	0	34533	34548	19391	19376	4.1	30.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	90.476	21	2	0	61273	61293	25945	25965	4.1	30.1
NODE_9_length_177181_cov_6.044761	IncX-SG17-135.gb	90.476	21	2	0	61273	61293	25982	26002	4.1	30.1
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	90.476	21	2	0	12088	12108	1889	1869	0.69	30.1
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	16	0	0	1828	1843	8013	7998	0.69	30.1
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	15	0	0	27580	27594	2605	2591	2.4	28.3
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	15	0	0	4886	4900	8379	8393	2.4	28.3
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	94.444	18	1	0	15554	15571	11347	11330	2.4	28.3
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	15	0	0	27802	27816	13272	13286	2.4	28.3
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	94.118	17	1	0	3629	3645	8360	8376	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	14	0	0	25115	25128	8664	8677	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	14	0	0	1128	1141	9342	9329	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	94.118	17	1	0	25347	25363	10962	10946	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	86.364	22	3	0	7425	7446	11561	11582	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	14	0	0	14323	14336	22234	22221	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	100	14	0	0	14323	14336	24309	24296	8.4	26.5
NODE_32_length_29661_cov_4.98608	IncX-SG17-135.gb	89.474	19	2	0	29490	29508	24756	24738	8.4	26.5
NODE_68_length_347_cov_11.2091	IncX-SG17-135.gb	93.75	16	1	0	324	339	25146	25131	0.33	24.7
NODE_68_length_347_cov_11.2091	IncX-SG17-135.gb	100	12	0	0	139	150	924	935	1.1	22.9
NODE_68_length_347_cov_11.2091	IncX-SG17-135.gb	100	12	0	0	39	50	3392	3381	1.1	22.9
NODE_68_length_347_cov_11.2091	IncX-SG17-135.gb	100	12	0	0	6	17	4644	4633	1.1	22.9
NODE_68_length_347_cov_11.2091	IncX-SG17-135.gb	100	11	0	0	5	15	5360	5350	4	21.1
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	100	16	0	0	3277	3292	5034	5019	0.61	30.1
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	87.5	24	3	0	25167	25190	21124	21147	0.61	30.1
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	94.444	18	1	0	1768	1785	1373	1356	2.1	28.3
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	94.444	18	1	0	6383	6400	19735	19752	2.1	28.3
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	94.118	17	1	0	15186	15202	6633	6617	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	86.957	23	0	1	605	624	7564	7586	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	100	14	0	0	8312	8325	13471	13458	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	100	14	0	0	12539	12552	13636	13649	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	89.474	19	2	0	1789	1807	17979	17961	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	89.474	19	2	0	1789	1807	18648	18630	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	89.474	19	2	0	18784	18802	19756	19738	7.5	26.5
NODE_33_length_26471_cov_5.11699	IncX-SG17-135.gb	100	14	0	0	7826	7839	20283	20296	7.5	26.5
NODE_61_length_394_cov_17.382	IncX-SG17-135.gb	100	13	0	0	381	393	25194	25206	0.37	24.7
NODE_61_length_394_cov_17.382	IncX-SG17-135.gb	93.333	15	1	0	2	16	19641	19627	1.3	22.9
NODE_61_length_394_cov_17.382	IncX-SG17-135.gb	100	12	0	0	305	316	20835	20824	1.3	22.9
NODE_61_length_394_cov_17.382	IncX-SG17-135.gb	100	12	0	0	152	163	21866	21855	1.3	22.9
NODE_61_length_394_cov_17.382	IncX-SG17-135.gb	100	11	0	0	207	217	19332	19322	4.5	21.1
NODE_61_length_394_cov_17.382	IncX-SG17-135.gb	100	11	0	0	153	163	20356	20366	4.5	21.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	86.667	30	4	0	34041	34070	8426	8455	0.01	37.4
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	94.737	19	1	0	46252	46270	4000	3982	1.5	30.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	76.923	39	9	0	48882	48920	9356	9318	1.5	30.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	100	16	0	0	29220	29235	11277	11292	1.5	30.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	88.462	26	2	1	19769	19793	16571	16596	1.5	30.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	90.476	21	2	0	46550	46570	22473	22493	1.5	30.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	90.476	21	2	0	46550	46570	24548	24568	1.5	30.1
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	100	15	0	0	33393	33407	24	10	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	94.444	18	1	0	24061	24078	445	428	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	94.444	18	1	0	24384	24401	1134	1117	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	94.444	18	1	0	29655	29672	2172	2189	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	90	20	2	0	46664	46683	3906	3925	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	84	25	4	0	33598	33622	11664	11640	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	90	20	2	0	35319	35338	13065	13084	5.1	28.3
NODE_23_length_62584_cov_6.06438	IncX-SG17-135.gb	94.444	18	1	0	40528	40545	17340	17323	5.1	28.3
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	82.609	23	1	1	194	216	4184	4203	0.82	22.9
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	210	220	4482	4492	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	25	35	10802	10792	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	11	21	14515	14525	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	199	209	15469	15459	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	25758	25768	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	25869	25879	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	25943	25953	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	25980	25990	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	26017	26027	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	26165	26175	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	26276	26286	2.9	21.1
NODE_179_length_255_cov_26.2188	IncX-SG17-135.gb	100	11	0	0	18	28	26350	26360	2.9	21.1
NODE_165_length_281_cov_4.91558	IncX-SG17-135.gb	82.609	23	1	1	205	227	4203	4184	0.91	22.9
NODE_165_length_281_cov_4.91558	IncX-SG17-135.gb	100	11	0	0	201	211	4492	4482	3.2	21.1
NODE_165_length_281_cov_4.91558	IncX-SG17-135.gb	100	11	0	0	212	222	15459	15469	3.2	21.1
NODE_165_length_281_cov_4.91558	IncX-SG17-135.gb	100	11	0	0	82	92	19705	19695	3.2	21.1
NODE_30_length_40137_cov_11.9384	IncX-SG17-135.gb	100	17	0	0	31157	31173	22682	22698	0.27	31.9
NODE_30_length_40137_cov_11.9384	IncX-SG17-135.gb	100	16	0	0	20278	20293	15753	15768	0.93	30.1
NODE_30_length_40137_cov_11.9384	IncX-SG17-135.gb	94.737	19	1	0	18429	18447	16309	16291	0.93	30.1
NODE_30_length_40137_cov_11.9384	IncX-SG17-135.gb	94.444	18	1	0	3984	4001	15025	15008	3.3	28.3
NODE_30_length_40137_cov_11.9384	IncX-SG17-135.gb	90	20	2	0	25173	25192	24084	24065	3.3	28.3
NODE_30_length_40137_cov_11.9384	IncX-SG17-135.gb	90	20	2	0	30730	30749	24760	24741	3.3	28.3
NODE_47_length_1312_cov_24.4549	IncX-SG17-135.gb	100	14	0	0	1206	1219	3287	3300	0.37	26.5
NODE_47_length_1312_cov_24.4549	IncX-SG17-135.gb	100	12	0	0	840	851	7084	7095	4.5	22.9
NODE_47_length_1312_cov_24.4549	IncX-SG17-135.gb	93.333	15	1	0	349	363	11523	11509	4.5	22.9
NODE_47_length_1312_cov_24.4549	IncX-SG17-135.gb	100	12	0	0	694	705	12404	12415	4.5	22.9
NODE_47_length_1312_cov_24.4549	IncX-SG17-135.gb	100	12	0	0	237	248	16317	16306	4.5	22.9
NODE_47_length_1312_cov_24.4549	IncX-SG17-135.gb	93.333	15	1	0	950	964	27208	27194	4.5	22.9
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	210	220	4482	4492	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	478	488	14211	14201	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	11	21	14515	14525	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	199	209	15469	15459	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	18	28	25758	25768	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	18	28	25869	25879	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	18	28	26017	26027	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	18	28	26165	26175	6.8	21.1
NODE_55_length_583_cov_15.5132	IncX-SG17-135.gb	100	11	0	0	18	28	26350	26360	6.8	21.1
NODE_185_length_155_cov_16.7857	IncX-SG17-135.gb	82.609	23	1	1	40	62	4203	4184	0.48	22.9
NODE_185_length_155_cov_16.7857	IncX-SG17-135.gb	100	11	0	0	36	46	4492	4482	1.7	21.1
NODE_185_length_155_cov_16.7857	IncX-SG17-135.gb	100	11	0	0	47	57	15459	15469	1.7	21.1
NODE_182_length_209_cov_11.6707	IncX-SG17-135.gb	100	11	0	0	60	70	4526	4536	2.3	21.1
NODE_182_length_209_cov_11.6707	IncX-SG17-135.gb	100	11	0	0	150	160	14211	14201	2.3	21.1
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	18	0	0	5003	5020	22636	22653	0.062	33.7
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	94.737	19	1	0	18009	18027	19587	19569	0.76	30.1
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	90	20	2	0	31653	31672	2011	2030	2.6	28.3
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	15	0	0	20071	20085	9358	9344	2.6	28.3
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	17728	17741	1185	1172	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	19512	19525	2456	2469	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	14957	14970	6254	6267	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	29007	29020	9571	9558	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	89.474	19	2	0	29115	29133	11408	11390	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	17810	17823	12987	12974	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	94.118	17	1	0	5124	5140	13650	13634	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	24649	24662	14531	14544	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	5704	5717	19172	19159	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	89.474	19	2	0	7260	7278	21942	21924	9.2	26.5
NODE_31_length_32616_cov_5.7718	IncX-SG17-135.gb	100	14	0	0	16318	16331	25144	25131	9.2	26.5
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	128	0	0	1945	2072	18963	18836	7.54E-63	232
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	127	0	0	1	127	17600	17474	2.63E-62	230
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	127	0	0	1946	2072	18293	18167	2.63E-62	230
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	82.759	29	5	0	99	127	15527	15555	0.048	30.1
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	90	20	2	0	1278	1297	8754	8735	0.17	28.3
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	15	0	0	1945	1959	17473	17487	0.17	28.3
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	14	0	0	1946	1959	15555	15542	0.58	26.5
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	14	0	0	114	127	18280	18293	0.58	26.5
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	14	0	0	114	127	18949	18962	0.58	26.5
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	93.75	16	1	0	64	79	3011	2996	2	24.7
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	94.444	18	0	1	565	581	21530	21513	2	24.7
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	1111	1122	54	43	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	1132	1143	7803	7792	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	1894	1905	8047	8036	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	88.235	17	2	0	559	575	9092	9108	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	1397	1408	9923	9912	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	1599	1610	12118	12129	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	76	87	12771	12760	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	93.333	15	1	0	61	75	13362	13348	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	1876	1887	14496	14507	7.1	22.9
NODE_43_length_2072_cov_4.89563	IncX-SG17-135.gb	100	12	0	0	659	670	27446	27457	7.1	22.9
NODE_183_length_207_cov_4.9375	IncX-SG17-135.gb	100	11	0	0	122	132	3311	3301	2.3	21.1
NODE_183_length_207_cov_4.9375	IncX-SG17-135.gb	100	11	0	0	150	160	14211	14201	2.3	21.1
NODE_183_length_207_cov_4.9375	IncX-SG17-135.gb	100	11	0	0	1	11	19695	19705	2.3	21.1
NODE_188_length_146_cov_16.6316	IncX-SG17-135.gb	100	13	0	0	21	33	25206	25194	0.13	24.7
NODE_188_length_146_cov_16.6316	IncX-SG17-135.gb	100	12	0	0	98	109	20824	20835	0.44	22.9
NODE_11_length_148917_cov_5.80979	IncX-SG17-135.gb	81.25	32	6	0	127947	127978	5816	5847	0.99	31.9
NODE_11_length_148917_cov_5.80979	IncX-SG17-135.gb	100	16	0	0	4442	4457	4663	4648	3.5	30.1
NODE_11_length_148917_cov_5.80979	IncX-SG17-135.gb	100	16	0	0	101604	101619	5166	5151	3.5	30.1
NODE_11_length_148917_cov_5.80979	IncX-SG17-135.gb	88.462	26	2	1	123701	123725	7007	6982	3.5	30.1
NODE_11_length_148917_cov_5.80979	IncX-SG17-135.gb	94.737	19	1	0	103373	103391	7608	7626	3.5	30.1
